Total result files found: 1000
Total files analyzed: 1000
Dominant Error State Check: 74.30% of files contain this error
Nondeterministic Confusion Check: 38.20% of files contain this error
Vacuous Confusion Check: 0.00% of files contain this error
Dominant Blocking State Check: 0.00% of files contain this error

Total Number of Each Error Type:
Dominant Error State Check (Compound Errors): 124
Dominant Error State Check: 1222 occurrences
Nondeterministic Confusion Check: 470 occurrences
Vacuous Confusion Check: 0 occurrences
Dominant Blocking State Check: 0 occurrences

Dominant Error Check by Previous State and Previous Action:
Previous State D, Previous Action up2 -> State P: 293 errors
Previous State P, Previous Action down2 -> State D: 160 errors
Previous State N, Previous Action up1 -> State P: 248 errors
Previous State D, Previous Action up1 -> State P: 135 errors
Previous State R, Previous Action down1 -> State D: 386 errors

Compound Errors by Previous State and Previous Action:
Previous State P, Previous Action up1 -> State P: 96 compound errors
Previous State P, Previous Action up1 -> State R: 6 compound errors
Previous State D, Previous Action up1 -> State P: 21 compound errors
Previous State D, Previous Action up1 -> State D: 1 compound errors


Errors by Files:

Dominant Error State Check:
  computed/gear1_273/result/gear1_273Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4198232777735884}, Binary True State: {'R': 0.3243611544004297}
  computed/gear1_273/result/gear1_273Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: P, Fuzzy Max State: {'P': 0.30436462381879215}, Binary True State: {'R': 0.29535713794595986}
  computed/gear1_425/result/gear1_425Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5511667746403826}, Binary True State: {'R': 0.5173691758069663}
  computed/gear1_617/result/gear1_617Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.623963314832888}, Binary True State: {'R': 0.4697738491281339}
  computed/gear1_287/result/gear1_287Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4822349507094751}, Binary True State: {'R': 0.36136550029746595}
  computed/gear1_889/result/gear1_889Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5406609572246873}, Binary True State: {'R': 0.41661907885093297}
  computed/gear1_628/result/gear1_628Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.49901446258582205}, Binary True State: {'R': 0.41171877058131123}
  computed/gear1_628/result/gear1_628Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: P, Fuzzy Max State: {'P': 0.5726679935129187}, Binary True State: {'R': 0.5524924500504893}
  computed/gear1_628/result/gear1_628Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: D, Fuzzy Max State: {'D': 0.469502041976843}, Binary True State: {'N': 0.3788330723074025}
  computed/gear1_842/result/gear1_842Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.3173490368477464}, Binary True State: {'N': 0.2614781005867306}
  computed/gear1_413/result/gear1_413Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4963985409325705}, Binary True State: {'R': 0.353880273983017}
  computed/gear1_621/result/gear1_621Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.2904841311479788}, Binary True State: {'N': 0.2774538136426704}
  computed/gear1_621/result/gear1_621Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: D, Fuzzy Max State: {'D': 0.43665172319883205}, Binary True State: {'N': 0.3499213091374149}
  computed/gear1_245/result/gear1_245Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.5243622983049772}, Binary True State: {'N': 0.42106726511957204}
  computed/gear1_245/result/gear1_245Result.json - Initial Error, Previous State: D, Previous Action: down3, FMMFSM State: P, Fuzzy Max State: {'P': 0.5129722923796396}, Binary True State: {'R': 0.39012596231453445}
  computed/gear1_24/result/gear1_24Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.4139121017457138}, Binary True State: {'N': 0.31299423051993547}
  computed/gear1_24/result/gear1_24Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.40574259378414357}, Binary True State: {'R': 0.29374502775095923}
  computed/gear1_874/result/gear1_874Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5244816911288519}, Binary True State: {'R': 0.49032398596012405}
  computed/gear1_880/result/gear1_880Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.47655762901233256}, Binary True State: {'R': 0.3560768144527976}
  computed/gear1_242/result/gear1_242Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.32343364955696097}, Binary True State: {'N': 0.26708529759342625}
  computed/gear1_626/result/gear1_626Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5696314484962053}, Binary True State: {'R': 0.4161650295871614}
  computed/gear1_626/result/gear1_626Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.433571961728058}, Binary True State: {'N': 0.3978146868691512}
  computed/gear1_289/result/gear1_289Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.2079625022397107}, Binary True State: {'N': 0.16467370432588568}
  computed/gear1_289/result/gear1_289Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.3001384977328091}, Binary True State: {'R': 0.2302277734326107}
  computed/gear1_887/result/gear1_887Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.2718446590079294}, Binary True State: {'N': 0.256519479549259}
  computed/gear1_619/result/gear1_619Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.27211955078855443}, Binary True State: {'N': 0.20848798463319096}
  computed/gear1_873/result/gear1_873Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5220496984543219}, Binary True State: {'R': 0.4863937289622512}
  computed/gear1_810/result/gear1_810Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.3496282713508606}, Binary True State: {'N': 0.3392190673551696}
  computed/gear1_448/result/gear1_448Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.22569130193949327}, Binary True State: {'N': 0.14389817007529482}
  computed/gear1_448/result/gear1_448Result.json - Initial Error, Previous State: D, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.2481563036466805}, Binary True State: {'N': 0.20016122100032763}
  computed/gear1_645/result/gear1_645Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5740740219697756}, Binary True State: {'R': 0.5382358897902274}
  computed/gear1_645/result/gear1_645Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: P, Fuzzy Max State: {'P': 0.577118193865549}, Binary True State: {'R': 0.4246716993320456}
  computed/gear1_477/result/gear1_477Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5702799655890176}, Binary True State: {'R': 0.4175991454484098}
  computed/gear1_2/result/gear1_2Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.34463121253402196}, Binary True State: {'N': 0.2886209907921701}
  computed/gear1_221/result/gear1_221Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.6407108973438986}, Binary True State: {'R': 0.49485572620179097}
  computed/gear1_221/result/gear1_221Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: P, Fuzzy Max State: {'P': 0.4375933013743152}, Binary True State: {'R': 0.3285779813547781}
  computed/gear1_483/result/gear1_483Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.5043414850736906}, Binary True State: {'N': 0.40616196550818695}
  computed/gear1_689/result/gear1_689Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5107241161641347}, Binary True State: {'R': 0.38796945213098744}
  computed/gear1_817/result/gear1_817Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4803750996957302}, Binary True State: {'R': 0.44410259272533625}
  computed/gear1_817/result/gear1_817Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: P, Fuzzy Max State: {'P': 0.4937556091342884}, Binary True State: {'R': 0.47215477457435295}
  computed/gear1_484/result/gear1_484Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.39476212468225225}, Binary True State: {'R': 0.3522707529496093}
  computed/gear1_47/result/gear1_47Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.25652827763282693}, Binary True State: {'N': 0.2394890992345774}
  computed/gear1_470/result/gear1_470Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.4623415073534136}, Binary True State: {'N': 0.37264097516423034}
  computed/gear1_470/result/gear1_470Result.json - Initial Error, Previous State: D, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.5045825730457025}, Binary True State: {'N': 0.3679137528300964}
  computed/gear1_470/result/gear1_470Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.5406996746512494}, Binary True State: {'R': 0.43167965079520043}
  computed/gear1_5/result/gear1_5Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.4118137065068217}, Binary True State: {'N': 0.3281379255857445}
  computed/gear1_5/result/gear1_5Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.3663882935360375}, Binary True State: {'N': 0.3474626091781461}
  computed/gear1_821/result/gear1_821Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.4118137065068217}, Binary True State: {'N': 0.3281379255857445}
  computed/gear1_479/result/gear1_479Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5194489372440955}, Binary True State: {'N': 0.5184928869610279}
  computed/gear1_479/result/gear1_479Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.38647719617848364}, Binary True State: {'N': 0.26984715866709297}
  computed/gear1_85/result/gear1_85Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.2956835905872267}, Binary True State: {'N': 0.20155669987906533}
  computed/gear1_85/result/gear1_85Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.38790117757455045}, Binary True State: {'R': 0.30198127512173545}
  computed/gear1_446/result/gear1_446Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.6076682841533626}, Binary True State: {'R': 0.48976933722544325}
  computed/gear1_446/result/gear1_446Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: P, Fuzzy Max State: {'P': 0.3560676700607097}, Binary True State: {'R': 0.25331980678253785}
  computed/gear1_674/result/gear1_674Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.6483005050147864}, Binary True State: {'R': 0.4844423910599901}
  computed/gear1_674/result/gear1_674Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.5463388650749786}, Binary True State: {'N': 0.41306723809919454}
  computed/gear1_71/result/gear1_71Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4136950255569448}, Binary True State: {'R': 0.39412918935496133}
  computed/gear1_210/result/gear1_210Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.2797469470724242}, Binary True State: {'N': 0.26783992713408233}
  computed/gear1_228/result/gear1_228Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.3342113967691387}, Binary True State: {'N': 0.2334847462186137}
  computed/gear1_228/result/gear1_228Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.36034668156146077}, Binary True State: {'R': 0.24039336474454276}
  computed/gear1_228/result/gear1_228Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.30612940960925505}, Binary True State: {'N': 0.28066823412520947}
  computed/gear1_826/result/gear1_826Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.3063277766756932}, Binary True State: {'N': 0.23705548337443327}
  computed/gear1_819/result/gear1_819Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5088503087333647}, Binary True State: {'R': 0.36406053808131034}
  computed/gear1_76/result/gear1_76Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.31287126353255423}, Binary True State: {'N': 0.29304361358700526}
  computed/gear1_76/result/gear1_76Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.30251970489888347}, Binary True State: {'N': 0.2920829551549283}
  computed/gear1_217/result/gear1_217Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.6483005050147864}, Binary True State: {'R': 0.4844423910599901}
  computed/gear1_217/result/gear1_217Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.4082998039749596}, Binary True State: {'N': 0.38783994220883566}
  computed/gear1_217/result/gear1_217Result.json - Initial Error, Previous State: D, Previous Action: down2, FMMFSM State: P, Fuzzy Max State: {'P': 0.5602478923393219}, Binary True State: {'R': 0.40939932724301087}
  computed/gear1_415/result/gear1_415Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.25138840009733654}, Binary True State: {'N': 0.1686809254267846}
  computed/gear1_415/result/gear1_415Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.24365395587101268}, Binary True State: {'N': 0.22942502341046345}
  computed/gear1_415/result/gear1_415Result.json - Initial Error, Previous State: P, Previous Action: down2, FMMFSM State: P, Fuzzy Max State: {'P': 0.48516928104090373}, Binary True State: {'R': 0.4489311706375142}
  computed/gear1_627/result/gear1_627Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5497841859379171}, Binary True State: {'R': 0.4002438921558019}
  computed/gear1_627/result/gear1_627Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: D, Fuzzy Max State: {'D': 0.49567314683720476}, Binary True State: {'N': 0.41233127782195766}
  computed/gear1_618/result/gear1_618Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4863769165617067}, Binary True State: {'R': 0.36518260455124707}
  computed/gear1_886/result/gear1_886Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4503362756489482}, Binary True State: {'R': 0.336226438469157}
  computed/gear1_620/result/gear1_620Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.19320628504442194}, Binary True State: {'N': 0.15219022098352142}
  computed/gear1_412/result/gear1_412Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4217296839796978}, Binary True State: {'R': 0.30745926631076725}
  computed/gear1_244/result/gear1_244Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.33273733688313545}, Binary True State: {'N': 0.2757082527116833}
  computed/gear1_244/result/gear1_244Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.29668284857257554}, Binary True State: {'N': 0.2837409221300299}
  computed/gear1_881/result/gear1_881Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.4375816367912776}, Binary True State: {'N': 0.3380142143314755}
  computed/gear1_881/result/gear1_881Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.3600798370097825}, Binary True State: {'N': 0.34805737888529586}
  computed/gear1_888/result/gear1_888Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.37173048487757643}, Binary True State: {'R': 0.265245166124891}
  computed/gear1_616/result/gear1_616Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.3394926786970528}, Binary True State: {'R': 0.31694718587778103}
  computed/gear1_424/result/gear1_424Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.3972052651126383}, Binary True State: {'R': 0.39533056835168956}
  computed/gear1_629/result/gear1_629Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.33725982764584483}, Binary True State: {'N': 0.3273256812694798}
  computed/gear1_629/result/gear1_629Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.3262543500919548}, Binary True State: {'N': 0.3101446655035023}
  computed/gear1_843/result/gear1_843Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.21127627093676193}, Binary True State: {'N': 0.14008482400426336}
  computed/gear1_423/result/gear1_423Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.47605003153065995}, Binary True State: {'R': 0.35570662375507267}
  computed/gear1_423/result/gear1_423Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.39639733775434305}, Binary True State: {'N': 0.31481502718874055}
  computed/gear1_423/result/gear1_423Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.34091424458898845}, Binary True State: {'N': 0.3293434446182235}
  computed/gear1_611/result/gear1_611Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5071687997197926}, Binary True State: {'R': 0.44331067135508895}
  computed/gear1_14/result/gear1_14Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.18131718597569246}, Binary True State: {'N': 0.11908793579313592}
  computed/gear1_275/result/gear1_275Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4237417594879721}, Binary True State: {'R': 0.29097014948898026}
  computed/gear1_275/result/gear1_275Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.305510145007453}, Binary True State: {'N': 0.2909307442333494}
  computed/gear1_281/result/gear1_281Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.513957851136334}, Binary True State: {'R': 0.3684477927560985}
  computed/gear1_844/result/gear1_844Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.5531966691661073}, Binary True State: {'N': 0.4499190508596077}
  computed/gear1_844/result/gear1_844Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: D, Fuzzy Max State: {'D': 0.4191538128268152}, Binary True State: {'N': 0.321172597457935}
  computed/gear1_268/result/gear1_268Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.437546245892082}, Binary True State: {'N': 0.3789041390321184}
  computed/gear1_892/result/gear1_892Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5922883334275122}, Binary True State: {'R': 0.559784397769499}
  computed/gear1_892/result/gear1_892Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: D, Fuzzy Max State: {'D': 0.4722110992516205}, Binary True State: {'N': 0.3812209281934994}
  computed/gear1_892/result/gear1_892Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.5596824738912707}, Binary True State: {'R': 0.45677789765188515}
  computed/gear1_859/result/gear1_859Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.3342113967691387}, Binary True State: {'N': 0.2334847462186137}
  computed/gear1_257/result/gear1_257Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.48076678872826206}, Binary True State: {'N': 0.3786199738981183}
  computed/gear1_257/result/gear1_257Result.json - Initial Error, Previous State: D, Previous Action: down2, FMMFSM State: P, Fuzzy Max State: {'P': 0.533506751073892}, Binary True State: {'R': 0.497641084479134}
  computed/gear1_257/result/gear1_257Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: P, Fuzzy Max State: {'P': 0.6112215243551796}, Binary True State: {'R': 0.46221030144098774}
  computed/gear1_633/result/gear1_633Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.43330883205424264}, Binary True State: {'R': 0.31751229583342666}
  computed/gear1_633/result/gear1_633Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.3596196299444714}, Binary True State: {'N': 0.32901769242991985}
  computed/gear1_401/result/gear1_401Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.38759762688664257}, Binary True State: {'N': 0.2587845603257727}
  computed/gear1_401/result/gear1_401Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.45293665664223604}, Binary True State: {'R': 0.35506106553576544}
  computed/gear1_895/result/gear1_895Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.38286053799338393}, Binary True State: {'R': 0.34740436543772346}
  computed/gear1_861/result/gear1_861Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.3941071026379329}, Binary True State: {'R': 0.3368993945989185}
  computed/gear1_439/result/gear1_439Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.6689539595784582}, Binary True State: {'R': 0.5233255202861917}
  computed/gear1_439/result/gear1_439Result.json - Initial Error, Previous State: P, Previous Action: up1, FMMFSM State: D, Fuzzy Max State: {'D': 0.5605876334748745}, Binary True State: {'N': 0.42722958546605516}
  computed/gear1_439/result/gear1_439Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.5774108741943489}, Binary True State: {'R': 0.46440097761643917}
  computed/gear1_406/result/gear1_406Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.6403205521206132}, Binary True State: {'R': 0.6325926840235296}
  computed/gear1_634/result/gear1_634Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4316866057050399}, Binary True State: {'R': 0.33949740580920273}
  computed/gear1_31/result/gear1_31Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.4183345624859446}, Binary True State: {'N': 0.35858261197473273}
  computed/gear1_250/result/gear1_250Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.34622923312289655}, Binary True State: {'N': 0.2883254559221152}
  computed/gear1_250/result/gear1_250Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.4442761019620358}, Binary True State: {'R': 0.3463199510575231}
  computed/gear1_857/result/gear1_857Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.5922883334275122}, Binary True State: {'R': 0.559784397769499}
  computed/gear1_857/result/gear1_857Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: D, Fuzzy Max State: {'D': 0.38281107214108145}, Binary True State: {'N': 0.3302469654318452}
  computed/gear1_38/result/gear1_38Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.2680249841921636}, Binary True State: {'N': 0.1808554168184845}
  computed/gear1_38/result/gear1_38Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.35971855121281626}, Binary True State: {'R': 0.25539880242591173}
  computed/gear1_259/result/gear1_259Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.48744883431742236}, Binary True State: {'N': 0.39639628285243855}
  computed/gear1_259/result/gear1_259Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.5422452020996058}, Binary True State: {'R': 0.4322748716698537}
  computed/gear1_292/result/gear1_292Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.3173490368477464}, Binary True State: {'N': 0.2614781005867306}
  computed/gear1_292/result/gear1_292Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: P, Fuzzy Max State: {'P': 0.4024695872724262}, Binary True State: {'R': 0.3155776479377739}
  computed/gear1_868/result/gear1_868Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.430615898769806}, Binary True State: {'N': 0.32623515992362684}
  computed/gear1_868/result/gear1_868Result.json - Initial Error, Previous State: D, Previous Action: down1, FMMFSM State: D, Fuzzy Max State: {'D': 0.48653701138400673}, Binary True State: {'N': 0.39802639953212027}
  computed/gear1_430/result/gear1_430Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: P, Fuzzy Max State: {'P': 0.4789287236342249}, Binary True State: {'R': 0.43477005864283713}
  computed/gear1_430/result/gear1_430Result.json - Initial Error, Previous State: P, Previous Action: up2, FMMFSM State: D, Fuzzy Max State: {'D': 0.34063496956098727}, Binary True State: {'N': 0.32225365598770384}
  computed/gear1_408/result/gear1_408Result.json - Initial Error, Previous State: N/A, Previous Action: N/A, FMMFSM State: D, Fuzzy Max State: {'D': 0.4259627933061705}, Binary True State: {'N': 0.3406904061999402}
